Shooter,Goalie,Shooter_Year,Goalie_Year
Nick Suzuki,Spencer Martin,2021,2021
Sean Monahan,Spencer Martin,2021,2021
Michael Pezzetta,Spencer Martin,2021,2021
Conor Garland,Samuel Montembeault,2021,2021
Ilya Mikheyev,Samuel Montembeault,2021,2021
Bo Horvat,Samuel Montembeault,2021,2021
Ilya Mikheyev,Samuel Montembeault,2021,2021
Jack Studnicka,Samuel Montembeault,2021,2021
Christian Dvorak,Collin Delia,2021,2021
Josh Anderson,Collin Delia,2021,2021
Andrei Kuzmenko,Samuel Montembeault,2022,2021
Elias Pettersson,Samuel Montembeault,2021,2021
Dougie Hamilton,Arvid Soderblom,2021,2021
Nico Hischier,Arvid Soderblom,2021,2021
Jesper Bratt,Arvid Soderblom,2021,2021
Johnny Gaudreau,Tristan Jarry,2021,2021
Bryan Rust,Elvis Merzlikins,2021,2021
Sidney Crosby,Elvis Merzlikins,2021,2021
Sidney Crosby,Elvis Merzlikins,2021,2021
Teddy Blueger,Elvis Merzlikins,2021,2021
Michael Rasmussen,Andrei Vasilevskiy,2021,2021
Jonatan Berggren,Andrei Vasilevskiy,2022,2021
Steven Stamkos,Ville Husso,2021,2021
Brayden Point,Ville Husso,2021,2021
Matt Roy,Cam Talbot,2021,2021
Mikey Anderson,Cam Talbot,2021,2021
Drake Batherson,Pheonix Copley,2021,2021
Viktor Arvidsson,Cam Talbot,2021,2021
Viktor Arvidsson,Cam Talbot,2021,2021
Kevin Fiala,Cam Talbot,2021,2021
Thomas Chabot,Pheonix Copley,2021,2021
Josh Leivo,Ilya Sorokin,2021,2021
Noah Dobson,Thomas Greiss,2021,2021
Ivan Barbashev,Ilya Sorokin,2021,2021
Ryan O'Reilly,Ilya Sorokin,2021,2021
Noel Acciari,Ilya Sorokin,2021,2021
Colton Parayko,Ilya Sorokin,2021,2021
Zach Parise,Thomas Greiss,2021,2021
Hudson Fasching,Thomas Greiss,2021,2021
Jean-Gabriel Pageau,Thomas Greiss,2021,2021
Mark Scheifele,Spencer Knight,2021,2021
Carter Verhaeghe,Connor Hellebuyck,2021,2021
Kyle Connor,Spencer Knight,2021,2021
Kyle Connor,Spencer Knight,2021,2021
Mark Scheifele,Sergei Bobrovsky,2021,2021
Zac Dalpe,Connor Hellebuyck,2021,2021
John Tavares,Jake Oettinger,2021,2021
Auston Matthews,Jake Oettinger,2021,2021
Rasmus Sandin,Jake Oettinger,2021,2021
Adam Henrique,Pyotr Kochetkov,2021,2021
Brady Skjei,John Gibson,2021,2021
Maxime Comtois,Pyotr Kochetkov,2021,2021
Sebastian Aho,John Gibson,2021,2021
Brett Leason,Pyotr Kochetkov,2021,2021
Jordan Staal,John Gibson,2021,2021
Ryan Strome,Pyotr Kochetkov,2021,2021
Johnathan Kovacevic,Martin Jones,2021,2021
Shane Wright,Jake Allen,2022,2021
Cole Caufield,Martin Jones,2021,2021
Josh Anderson,Martin Jones,2021,2021
Rem Pitlick,Martin Jones,2021,2021
Jared McCann,Jake Allen,2021,2021
Dylan Cozens,Joonas Korpisalo,2021,2021
Tage Thompson,Joonas Korpisalo,2021,2021
Rasmus Dahlin,Joonas Korpisalo,2021,2021
Tage Thompson,Elvis Merzlikins,2021,2021
Tage Thompson,Elvis Merzlikins,2021,2021
Tage Thompson,Elvis Merzlikins,2021,2021
Patrik Laine,Ukko-Pekka Luukkonen,2021,2021
Gustav Nyquist,Ukko-Pekka Luukkonen,2021,2021
Tage Thompson,Elvis Merzlikins,2021,2021
Peyton Krebs,Elvis Merzlikins,2021,2021
Alex Tuch,Elvis Merzlikins,2021,2021
Patrik Laine,Ukko-Pekka Luukkonen,2021,2021
Gustav Nyquist,Ukko-Pekka Luukkonen,2021,2021
Kevin Hayes,Charlie Lindgren,2021,2021
T.J. Oshie,Carter Hart,2021,2021
Dylan Strome,Carter Hart,2021,2021
Kirill Kaprizov,Dan Vladar,2021,2021
Mason Shaw,Dan Vladar,2021,2021
Nazem Kadri,Marc-Andre Fleury,2021,2021
Blake Coleman,Marc-Andre Fleury,2021,2021
Tyler Toffoli,Marc-Andre Fleury,2021,2021
Jon Merrill,Dan Vladar,2021,2021
Rasmus Andersson,Marc-Andre Fleury,2021,2021
David Pastrnak,Alexandar Georgiev,2021,2021
Taylor Hall,Alexandar Georgiev,2021,2021
Trent Frederic,Alexandar Georgiev,2021,2021
Taylor Hall,Alexandar Georgiev,2021,2021
Ryan Nugent-Hopkins,Connor Ingram,2021,2021
Derek Ryan,Connor Ingram,2021,2021
Leon Draisaitl,Connor Ingram,2021,2021
Jack McBain,Stuart Skinner,2021,2021
Ryan Nugent-Hopkins,Connor Ingram,2021,2021
Brett Kulak,Connor Ingram,2021,2021
Klim Kostin,Connor Ingram,2021,2021
Connor McDavid,Connor Ingram,2021,2021
Connor McDavid,Connor Ingram,2021,2021
Shayne Gostisbehere,Stuart Skinner,2021,2021
Kaapo Kakko,Logan Thompson,2021,2021
Jonathan Marchessault,Igor Shesterkin,2021,2021
Mika Zibanejad,Logan Thompson,2021,2021
Filip Chytil,Logan Thompson,2021,2021
Alexis Lafrenière,Logan Thompson,2021,2021
Mika Zibanejad,Logan Thompson,2021,2021
Nick Bonino,Spencer Martin,2021,2021
Dakota Joshua,Kaapo Kahkonen,2021,2021
Dakota Joshua,Kaapo Kahkonen,2021,2021
Nils Hoglander,Kaapo Kahkonen,2021,2021
Timo Meier,Spencer Martin,2021,2021
Logan Couture,Spencer Martin,2021,2021
Ilya Mikheyev,Kaapo Kahkonen,2021,2021
Jonah Gadjovich,Spencer Martin,2021,2021
Kevin Labanc,Spencer Martin,2021,2021
Andrei Kuzmenko,Eetu Makiniemi,2022,2022
Elias Pettersson,Eetu Makiniemi,2021,2022
Chris Tierney,Alex Nedeljkovic,2021,2021
Eetu Luostarinen,Alex Nedeljkovic,2021,2021
Joshua Mahura,Alex Nedeljkovic,2021,2021
Jonatan Berggren,Sergei Bobrovsky,2022,2021
Matt Kiersted,Alex Nedeljkovic,2021,2021
Matthew Tkachuk,Alex Nedeljkovic,2021,2021
Pierre Engvall,Jonathan Quick,2021,2021
David Kampf,Jonathan Quick,2021,2021
William Nylander,Jonathan Quick,2021,2021
Mitch Marner,Jonathan Quick,2021,2021
Auston Matthews,Jonathan Quick,2021,2021
Brayden Point,Juuse Saros,2021,2021
Corey Perry,Juuse Saros,2021,2021
Mark Jankowski,Brian Elliott,2021,2021
Alexandre Carrier,Brian Elliott,2021,2021
Brayden Point,Juuse Saros,2021,2021
Nick Paul,Juuse Saros,2021,2021
Brandon Hagel,Juuse Saros,2021,2021
Pierre-Luc Dubois,Thomas Greiss,2021,2021
Kyle Connor,Thomas Greiss,2021,2021
Blake Wheeler,Thomas Greiss,2021,2021
Robert Thomas,Connor Hellebuyck,2021,2021
Pierre-Luc Dubois,Thomas Greiss,2021,2021
Josh Leivo,Connor Hellebuyck,2021,2021
Miro Heiskanen,Anton Forsberg,2021,2021
Miro Heiskanen,Anton Forsberg,2021,2021
Derick Brassard,Jake Oettinger,2021,2021
Thomas Chabot,Jake Oettinger,2021,2021
Travis Hamonic,Jake Oettinger,2021,2021
Nils Lundkvist,Anton Forsberg,2021,2021
Tyler Seguin,Anton Forsberg,2021,2021
Patrik Laine,Jacob Markstrom,2021,2021
Eric Robinson,Jacob Markstrom,2021,2021
Michael Stone,Elvis Merzlikins,2021,2021
Nico Hischier,Semyon Varlamov,2021,2021
Brock Nelson,Vitek Vanecek,2021,2021
Anders Lee,Vitek Vanecek,2021,2021
Casey Cizikas,Vitek Vanecek,2021,2021
Oliver Wahlstrom,Vitek Vanecek,2021,2021
Dawson Mercer,Semyon Varlamov,2021,2021
Brock Nelson,Akira Schmid,2021,2021
Cal Clutterbuck,Akira Schmid,2021,2021
Tomas Tatar,Semyon Varlamov,2021,2021
Jack Hughes,Semyon Varlamov,2021,2021
Jake Guentzel,Craig Anderson,2021,2021
Victor Olofsson,Tristan Jarry,2021,2021
Jeff Skinner,Tristan Jarry,2021,2021
Rickard Rakell,Craig Anderson,2021,2021
Brock McGinn,Craig Anderson,2021,2021
Kyle Okposo,Tristan Jarry,2021,2021
Jeff Carter,Craig Anderson,2021,2021
Adam Larsson,Charlie Lindgren,2021,2021
Anthony Mantha,Philipp Grubauer,2021,2021
Marcus Johansson,Philipp Grubauer,2021,2021
Cole Perfetti,Arvid Soderblom,2021,2021
Blake Wheeler,Arvid Soderblom,2021,2021
Taylor Raddysh,David Rittich,2021,2021
Adam Lowry,Arvid Soderblom,2021,2021
Derek Ryan,Marc-Andre Fleury,2021,2021
Connor McDavid,Marc-Andre Fleury,2021,2021
Joel Eriksson Ek,Stuart Skinner,2021,2021
Mats Zuccarello,Stuart Skinner,2021,2021
Kailer Yamamoto,Marc-Andre Fleury,2021,2021
Leon Draisaitl,Marc-Andre Fleury,2021,2021
Mikko Rantanen,Igor Shesterkin,2021,2021
Braden Schneider,Alexandar Georgiev,2021,2021
Mika Zibanejad,Alexandar Georgiev,2021,2021
Artemi Panarin,Alexandar Georgiev,2021,2021
Joshua Brown,Jeremy Swayman,2021,2021
David Pastrnak,Karel Vejmelka,2021,2021
Charlie Coyle,Karel Vejmelka,2021,2021
Lawson Crouse,Jeremy Swayman,2021,2021
Nick Schmaltz,Jeremy Swayman,2021,2021
Nick Foligno,Karel Vejmelka,2021,2021
Lawson Crouse,Jeremy Swayman,2021,2021
William Carrier,Carter Hart,2021,2021
Scott Laughton,Adin Hill,2021,2021
Jonathan Marchessault,Carter Hart,2021,2021
Timo Meier,John Gibson,2021,2021
Scott Harrington,John Gibson,2021,2021
Erik Karlsson,John Gibson,2021,2021
Nico Sturm,John Gibson,2021,2021
Trevor Zegras,Eetu Makiniemi,2021,2022
Steven Lorentz,Anthony Stolarz,2021,2021
Yakov Trenin,Cam Talbot,2021,2021
Claude Giroux,Juuse Saros,2021,2021
Alex DeBrincat,Juuse Saros,2021,2021
Drake Batherson,Juuse Saros,2021,2021
Nino Niederreiter,Cam Talbot,2021,2021
Dylan Larkin,Jake Oettinger,2021,2021
Denis Gurianov,Ville Husso,2021,2021
Jamie Benn,Ville Husso,2021,2021
David Perron,Jake Oettinger,2021,2021
Nils Lundkvist,Ville Husso,2021,2021
Patrick Maroon,Sergei Bobrovsky,2021,2021
Zac Dalpe,Andrei Vasilevskiy,2021,2021
Brayden Point,Sergei Bobrovsky,2021,2021
Mikhail Sergachev,Sergei Bobrovsky,2021,2021
Steven Stamkos,Sergei Bobrovsky,2021,2021
Rickard Rakell,Ukko-Pekka Luukkonen,2021,2021
Sidney Crosby,Ukko-Pekka Luukkonen,2021,2021
Peyton Krebs,Casey DeSmith,2021,2021
Sidney Crosby,Ukko-Pekka Luukkonen,2021,2021
Auston Matthews,Dan Vladar,2021,2021
Noah Hanifin,Matt Murray,2021,2021
Nazem Kadri,Matt Murray,2021,2021
William Nylander,Dan Vladar,2021,2021
Trevor Lewis,Matt Murray,2021,2021
William Nylander,Dan Vladar,2021,2021
Noah Hanifin,Matt Murray,2021,2021
Michael Bunting,Dan Vladar,2021,2021
Mitch Marner,Dan Vladar,2021,2021
Anze Kopitar,Jake Allen,2021,2021
Viktor Arvidsson,Jake Allen,2021,2021
Alexander Edler,Jake Allen,2021,2021
Mike Hoffman,Pheonix Copley,2021,2021
Cole Caufield,Pheonix Copley,2021,2021
Paul Stastny,Ilya Sorokin,2021,2021
Jesperi Kotkaniemi,Ilya Sorokin,2021,2021
Jordan Staal,Ilya Sorokin,2021,2021
Matt Boldy,Spencer Martin,2021,2021
Connor Dewar,Spencer Martin,2021,2021
Sam Steel,Spencer Martin,2021,2021
Mikko Rantanen,Jordan Binnington,2021,2021
Vladimir Tarasenko,Pavel Francouz,2021,2021
Brandon Saad,Pavel Francouz,2021,2021
Mikko Rantanen,Jordan Binnington,2021,2021
Mikko Rantanen,Jordan Binnington,2021,2021
Kirill Marchenko,Jonathan Quick,2022,2021
Boone Jenner,Jonathan Quick,2021,2021
Anze Kopitar,Elvis Merzlikins,2021,2021
Blake Lizotte,Elvis Merzlikins,2021,2021
Patrik Laine,Jonathan Quick,2021,2021
Jaret Anderson-Dolan,Elvis Merzlikins,2021,2021
Jack Roslovic,Jonathan Quick,2021,2021
Jack Roslovic,Jonathan Quick,2021,2021
Anze Kopitar,Elvis Merzlikins,2021,2021
Adrian Kempe,Elvis Merzlikins,2021,2021
Johnny Gaudreau,Jonathan Quick,2021,2021
Matty Beniers,Sergei Bobrovsky,2021,2021
Eric Staal,Martin Jones,2022,2021
Andre Burakovsky,Sergei Bobrovsky,2021,2021
Jordan Eberle,Sergei Bobrovsky,2021,2021
Daniel Sprong,Sergei Bobrovsky,2021,2021
Chris Tierney,Martin Jones,2021,2021
Clayton Keller,Carter Hart,2021,2021
Morgan Frost,Karel Vejmelka,2021,2021
James van Riemsdyk,Karel Vejmelka,2021,2021
Clayton Keller,Carter Hart,2021,2021
Jack McBain,Carter Hart,2021,2021
Owen Tippett,Karel Vejmelka,2021,2021
Nick Ritchie,Carter Hart,2021,2021
Travis Konecny,Karel Vejmelka,2021,2021
Clayton Keller,Carter Hart,2021,2021
Trevor van Riemsdyk,Connor Hellebuyck,2021,2021
Evgeny Kuznetsov,Connor Hellebuyck,2021,2021
Marcus Johansson,Connor Hellebuyck,2021,2021
Lars Eller,Connor Hellebuyck,2021,2021
Adam Lowry,Charlie Lindgren,2021,2021
Pierre-Luc Dubois,Charlie Lindgren,2021,2021
Mark Stone,Linus Ullmark,2021,2021
Patrice Bergeron,Logan Thompson,2021,2021
Jake DeBrusk,Logan Thompson,2021,2021
Charlie Coyle,Logan Thompson,2021,2021
Jonathan Huberdeau,Jake Allen,2021,2021
Josh Anderson,Jacob Markstrom,2021,2021
Jonathan Huberdeau,Jake Allen,2021,2021
Nick Suzuki,Jacob Markstrom,2021,2021
Kirby Dach,Jacob Markstrom,2021,2021
Roope Hintz,Tristan Jarry,2021,2021
Pierre-Olivier Joseph,Jake Oettinger,2021,2021
Evgeni Malkin,Jake Oettinger,2021,2021
Nico Hischier,Igor Shesterkin,2021,2021
Dawson Mercer,Igor Shesterkin,2021,2021
Chris Kreider,Vitek Vanecek,2021,2021
Jack Hughes,Igor Shesterkin,2021,2021
Vincent Trocheck,Vitek Vanecek,2021,2021
Kaapo Kakko,Vitek Vanecek,2021,2021
Filip Chytil,Vitek Vanecek,2021,2021
Parker Kelly,Lukas Dostal,2021,2021
Alex DeBrincat,Lukas Dostal,2021,2021
Alex DeBrincat,Lukas Dostal,2021,2021
Matt Boldy,Stuart Skinner,2021,2021
Zach Hyman,Marc-Andre Fleury,2021,2021
Frederick Gaudreau,Stuart Skinner,2021,2021
Brayden Schenn,Juuse Saros,2021,2021
Alexander Kerfoot,John Gibson,2021,2021
John Tavares,John Gibson,2021,2021
TJ Brodie,Lukas Dostal,2021,2021
Michael Bunting,Lukas Dostal,2021,2021
Alexander Kerfoot,Lukas Dostal,2021,2021
Pierre Engvall,Lukas Dostal,2021,2021
Joey Anderson,Lukas Dostal,2021,2021
Brandon Montour,Elvis Merzlikins,2021,2021
Matthew Tkachuk,Elvis Merzlikins,2021,2021
Aleksander Barkov,Elvis Merzlikins,2021,2021
Ty Dellandrea,Akira Schmid,2021,2021
Miles Wood,Scott Wedgewood,2021,2021
Roope Hintz,Akira Schmid,2021,2021
Tage Thompson,Pheonix Copley,2021,2021
Victor Olofsson,Pheonix Copley,2021,2021
JJ Peterka,Pheonix Copley,2021,2021
Alex Tuch,Pheonix Copley,2021,2021
Tage Thompson,Pheonix Copley,2021,2021
Peyton Krebs,Pheonix Copley,2021,2021
Jake DeBrusk,Semyon Varlamov,2021,2021
Jake DeBrusk,Semyon Varlamov,2021,2021
Josh Bailey,Linus Ullmark,2021,2021
Noah Dobson,Linus Ullmark,2021,2021
Derek Forbort,Semyon Varlamov,2021,2021
Casey Cizikas,Linus Ullmark,2021,2021
Mathew Barzal,Linus Ullmark,2021,2021
Jake DeBrusk,Semyon Varlamov,2021,2021
David Pastrnak,Semyon Varlamov,2021,2021
Ian Cole,Philipp Grubauer,2021,2021
Erik Cernak,Philipp Grubauer,2021,2021
Jared McCann,Andrei Vasilevskiy,2021,2021
Corey Perry,Philipp Grubauer,2021,2021
Brayden Point,Philipp Grubauer,2021,2021
Ross Colton,Martin Jones,2021,2021
Steven Stamkos,Martin Jones,2021,2021
Ryan Donato,Andrei Vasilevskiy,2021,2021
Brady Skjei,Ville Husso,2021,2021
Cody Glass,Jack Campbell,2021,2021
Zach Hyman,Kevin Lankinen,2021,2021
Zach Hyman,Kevin Lankinen,2021,2021
Leon Draisaitl,Kevin Lankinen,2021,2021
Ryan Johansen,Jack Campbell,2021,2021
Leon Draisaitl,Kevin Lankinen,2021,2021
Dante Fabbro,Jack Campbell,2021,2021
Connor McDavid,Kevin Lankinen,2021,2021
Mark Scheifele,Adin Hill,2021,2021
Daniil Miromanov,Connor Hellebuyck,2021,2021
Mark Stone,Connor Hellebuyck,2021,2021
Morgan Barron,Adin Hill,2021,2021
Mark Stone,Connor Hellebuyck,2021,2021
Sam Gagner,Adin Hill,2021,2021
Mark Scheifele,Adin Hill,2021,2021
Jonathan Marchessault,Connor Hellebuyck,2021,2021
Jonathan Marchessault,Connor Hellebuyck,2021,2021
Mark Scheifele,Adin Hill,2021,2021
Alex Ovechkin,Petr Mrazek,2021,2021
Alex Ovechkin,Petr Mrazek,2021,2021
Tyler Johnson,Charlie Lindgren,2021,2021
Trevor van Riemsdyk,Petr Mrazek,2021,2021
Jonathan Toews,Charlie Lindgren,2021,2021
Nic Dowd,Petr Mrazek,2021,2021
Alex Ovechkin,Petr Mrazek,2021,2021
Anthony Mantha,Petr Mrazek,2021,2021
Max Domi,Charlie Lindgren,2021,2021
Dmitry Orlov,Petr Mrazek,2021,2021
Cam York,Pavel Francouz,2021,2021
Devon Toews,Felix Sandstrom,2021,2021
Artturi Lehkonen,Felix Sandstrom,2021,2021
J.T. Compher,Felix Sandstrom,2021,2021
James van Riemsdyk,Pavel Francouz,2021,2021
Tomas Hertl,Karel Vejmelka,2021,2021
Nick Bonino,Karel Vejmelka,2021,2021
Lawson Crouse,James Reimer,2021,2021
Nico Sturm,Karel Vejmelka,2021,2021
Nick Bjugstad,James Reimer,2021,2021
Shane Pinto,Samuel Montembeault,2021,2021
Drake Batherson,Samuel Montembeault,2021,2021
Brady Tkachuk,Samuel Montembeault,2021,2021
Kirby Dach,Cam Talbot,2021,2021
Christian Dvorak,Cam Talbot,2021,2021
Frederick Gaudreau,Magnus Hellberg,2021,2021
Mathew Dumba,Magnus Hellberg,2021,2021
Elmer Soderblom,Filip Gustavsson,2022,2021
Mats Zuccarello,Magnus Hellberg,2021,2021
Bo Horvat,Jacob Markstrom,2021,2021
Conor Garland,Jacob Markstrom,2021,2021
Mikael Backlund,Spencer Martin,2021,2021
Andrew Mangiapane,Spencer Martin,2021,2021
Trevor Lewis,Spencer Martin,2021,2021
Sheldon Dries,Jacob Markstrom,2021,2021
Andrei Kuzmenko,Jacob Markstrom,2022,2021
Troy Terry,Jake Allen,2021,2021
John Klingberg,Jake Allen,2021,2021
Cole Caufield,Lukas Dostal,2021,2021
Cole Caufield,Lukas Dostal,2021,2021
John Klingberg,Jake Allen,2021,2021
Pierre-Edouard Bellemare,Daniil Tarasov,2021,2021
Kirill Marchenko,Brian Elliott,2022,2021
Brayden Point,Daniil Tarasov,2021,2021
Brandon Hagel,Daniil Tarasov,2021,2021
Conor Sheary,Jake Oettinger,2021,2021
Jamie Benn,Charlie Lindgren,2021,2021
Colin Miller,Charlie Lindgren,2021,2021
Taylor Hall,Pheonix Copley,2021,2021
Brad Marchand,Pheonix Copley,2021,2021
Adrian Kempe,Linus Ullmark,2021,2021
Adrian Kempe,Linus Ullmark,2021,2021
Charlie Coyle,Pheonix Copley,2021,2021
Gabriel Vilardi,Linus Ullmark,2021,2021
Jake DeBrusk,Pheonix Copley,2021,2021
Adrian Kempe,Linus Ullmark,2021,2021
Trevor Moore,Linus Ullmark,2021,2021
Jack Hughes,Carter Hart,2021,2021
Scott Laughton,Vitek Vanecek,2021,2021
Travis Konecny,Vitek Vanecek,2021,2021
Ryan Lomberg,Tristan Jarry,2021,2021
Kris Letang,Sergei Bobrovsky,2021,2021
Jake Guentzel,Sergei Bobrovsky,2021,2021
Evgeni Malkin,Sergei Bobrovsky,2021,2021
Sam Reinhart,Tristan Jarry,2021,2021
Andrei Svechnikov,Philipp Grubauer,2021,2021
Derek Stepan,Philipp Grubauer,2021,2021
Stefan Noesen,Philipp Grubauer,2021,2021
Ryan Donato,Pyotr Kochetkov,2021,2021
Daniel Sprong,Pyotr Kochetkov,2021,2021
Filip Chytil,Matt Murray,2021,2021
Michael Bunting,Igor Shesterkin,2021,2021
Jimmy Vesey,Matt Murray,2021,2021
Filip Forsberg,Connor Hellebuyck,2021,2021
Dylan DeMelo,Juuse Saros,2021,2021
Kyle Connor,Juuse Saros,2021,2021
Chandler Stephenson,Arvid Soderblom,2021,2021
Reilly Smith,Arvid Soderblom,2021,2021
Phil Kessel,Arvid Soderblom,2021,2021
Taylor Raddysh,Logan Thompson,2021,2021
Tage Thompson,Alexandar Georgiev,2021,2021
Alex Tuch,Alexandar Georgiev,2021,2021
Rasmus Dahlin,Alexandar Georgiev,2021,2021
Mikko Rantanen,Ukko-Pekka Luukkonen,2021,2021
Evan Rodrigues,Ukko-Pekka Luukkonen,2021,2021
Zach Hyman,Jordan Binnington,2021,2021
Jordan Kyrou,Stuart Skinner,2021,2021
Connor McDavid,Jordan Binnington,2021,2021
Kailer Yamamoto,Jordan Binnington,2021,2021
Robert Thomas,Stuart Skinner,2021,2021
Vladimir Tarasenko,Stuart Skinner,2021,2021
Jordan Kyrou,Stuart Skinner,2021,2021
Mats Zuccarello,Petr Mrazek,2021,2021
Kirill Kaprizov,Petr Mrazek,2021,2021
Mats Zuccarello,Petr Mrazek,2021,2021
Jonathan Toews,Marc-Andre Fleury,2021,2021
Ivan Barbashev,Jacob Markstrom,2021,2021
Connor Mackey,Thomas Greiss,2021,2021
Jordan Kyrou,Jacob Markstrom,2021,2021
Pavel Buchnevich,Jacob Markstrom,2021,2021
Connor Mackey,Thomas Greiss,2021,2021
Brandon Saad,Jacob Markstrom,2021,2021
Jordan Kyrou,Jacob Markstrom,2021,2021
Sebastian Aho,Karel Vejmelka,2021,2021
Mathew Barzal,Karel Vejmelka,2021,2021
Shayne Gostisbehere,Ilya Sorokin,2021,2021
Clayton Keller,Ilya Sorokin,2021,2021
Nick Bjugstad,Ilya Sorokin,2021,2021
Noah Dobson,Karel Vejmelka,2021,2021
Travis Boyd,Ilya Sorokin,2021,2021
Clayton Keller,Ilya Sorokin,2021,2021
Anthony Beauvillier,Karel Vejmelka,2021,2021
David Pastrnak,Daniil Tarasov,2021,2021
Boone Jenner,Jeremy Swayman,2021,2021
David Krejci,Daniil Tarasov,2022,2021
Taylor Hall,Daniil Tarasov,2021,2021
Tomas Nosek,Daniil Tarasov,2021,2021
Patrik Laine,Jeremy Swayman,2021,2021
Joe Veleno,Cam Talbot,2021,2021
Drake Batherson,Ville Husso,2021,2021
Adam Erne,Cam Talbot,2021,2021
Thomas Chabot,Ville Husso,2021,2021
Drake Batherson,Ville Husso,2021,2021
Filip Hronek,Cam Talbot,2021,2021
Claude Giroux,Ville Husso,2021,2021
Tyler Motte,Ville Husso,2021,2021
Darnell Nurse,Lukas Dostal,2021,2021
Sam Carrick,Stuart Skinner,2021,2021
Cam Fowler,Stuart Skinner,2021,2021
Ryan Strome,Stuart Skinner,2021,2021
Ryan Nugent-Hopkins,Lukas Dostal,2021,2021
Connor McDavid,Lukas Dostal,2021,2021
John Klingberg,Stuart Skinner,2021,2021
Stefan Noesen,Scott Wedgewood,2021,2021
Andrei Svechnikov,Scott Wedgewood,2021,2021
Joe Pavelski,Antti Raanta,2021,2021
Jamie Benn,Antti Raanta,2021,2021
Teuvo Teravainen,Scott Wedgewood,2021,2021
Seth Jarvis,Scott Wedgewood,2021,2021
Tyler Seguin,Antti Raanta,2021,2021
Jani Hakanpää,Antti Raanta,2021,2021
Martin Necas,Scott Wedgewood,2021,2021
Sam Reinhart,Akira Schmid,2021,2021
Gustav Forsling,Akira Schmid,2021,2021
John Marino,Sergei Bobrovsky,2021,2021
Sam Reinhart,Akira Schmid,2021,2021
Erik Haula,Sergei Bobrovsky,2021,2021
James van Riemsdyk,Jaroslav Halak,2021,2021
Artemi Panarin,Carter Hart,2021,2021
K'Andre Miller,Carter Hart,2021,2021
Barclay Goodrow,Carter Hart,2021,2021
Scott Laughton,Jaroslav Halak,2021,2021
Jimmy Vesey,Carter Hart,2021,2021
Morgan Frost,Jaroslav Halak,2021,2021
Brandon Hagel,Jake Allen,2021,2021
Nick Paul,Jake Allen,2021,2021
Anthony Cirelli,Jake Allen,2021,2021
Brandon Hagel,Jake Allen,2021,2021
Nick Suzuki,Andrei Vasilevskiy,2021,2021
Nikita Kucherov,Jake Allen,2021,2021
Erik Gustafsson,Ilya Samsonov,2021,2021
William Nylander,Charlie Lindgren,2021,2021
Trevor van Riemsdyk,Ilya Samsonov,2021,2021
Erik Gustafsson,Ilya Samsonov,2021,2021
Auston Matthews,Charlie Lindgren,2021,2021
Garnet Hathaway,Ilya Samsonov,2021,2021
Erik Gustafsson,Ilya Samsonov,2021,2021
Shayne Gostisbehere,Craig Anderson,2021,2021
Jeff Skinner,Connor Ingram,2021,2021
Barrett Hayton,Craig Anderson,2021,2021
Jeff Skinner,Connor Ingram,2021,2021
Tage Thompson,Connor Ingram,2021,2021
Mikko Rantanen,Juuse Saros,2021,2021
Alex Newhook,Juuse Saros,2021,2021
Matt Duchene,Alexandar Georgiev,2021,2021
Anders Lee,Logan Thompson,2021,2021
Reilly Smith,Semyon Varlamov,2021,2021
Hudson Fasching,Logan Thompson,2021,2021
Simon Holmstrom,Logan Thompson,2022,2021
Reilly Smith,Semyon Varlamov,2021,2021
Kyle Connor,Spencer Martin,2021,2021
Kyle Capobianco,Spencer Martin,2021,2021
Neal Pionk,Spencer Martin,2021,2021
Sam Gagner,Spencer Martin,2021,2021
Axel Jonsson-Fjallby,Spencer Martin,2021,2021
Bo Horvat,Connor Hellebuyck,2021,2021
Phillip Danault,James Reimer,2021,2021
Timo Meier,Pheonix Copley,2021,2021
Kevin Labanc,Pheonix Copley,2021,2021
Jaret Anderson-Dolan,James Reimer,2021,2021
Kevin Fiala,James Reimer,2021,2021
Kevin Labanc,Pheonix Copley,2021,2021
Trevor Moore,James Reimer,2021,2021
Kirill Kaprizov,Anton Forsberg,2021,2021
Mats Zuccarello,Anton Forsberg,2021,2021
Jared Spurgeon,Anton Forsberg,2021,2021
Mark Kastelic,Filip Gustavsson,2021,2021
Claude Giroux,Filip Gustavsson,2021,2021
Derek Stepan,Casey DeSmith,2021,2021
Rickard Rakell,Pyotr Kochetkov,2021,2021
Brock McGinn,Pyotr Kochetkov,2021,2021
Brady Skjei,Casey DeSmith,2021,2021
Jordan Staal,Casey DeSmith,2021,2021
Filip Chytil,Arvid Soderblom,2021,2021
Artemi Panarin,Arvid Soderblom,2021,2021
Kaapo Kakko,Arvid Soderblom,2021,2021
Philipp Kurashev,Igor Shesterkin,2021,2021
Jacob Trouba,Arvid Soderblom,2021,2021
Vincent Trocheck,Arvid Soderblom,2021,2021
Vitali Kravtsov,Arvid Soderblom,2022,2021
Jonny Brodzinski,Arvid Soderblom,2021,2021
Mark Scheifele,Philipp Grubauer,2021,2021
Jordan Eberle,David Rittich,2021,2021
Pierre-Luc Dubois,Philipp Grubauer,2021,2021
Ryan Donato,David Rittich,2021,2021
Jared McCann,David Rittich,2021,2021
Tyler Toffoli,Kaapo Kahkonen,2021,2021
Timo Meier,Jacob Markstrom,2021,2021
