Shooter,Goalie,Shooter_Year,Goalie_Year
Kevin Shattenkirk,Petr Mrazek,2016,2016
Frans Nielsen,Jake Allen,2016,2016
Alexander Steen,Petr Mrazek,2016,2016
Gustav Nyquist,Jake Allen,2016,2016
Henrik Zetterberg,Jake Allen,2016,2016
Tyler Myers,Antti Niemi,2016,2016
Kyle Connor,Antti Niemi,2016,2016
Patrik Laine,Antti Niemi,2016,2016
Tyler Seguin,Connor Hellebuyck,2016,2016
Patrik Laine,Antti Niemi,2016,2016
Jonathan Marchessault,Frederik Andersen,2016,2016
Tyler Bozak,Roberto Luongo,2016,2016
Jonathan Marchessault,Frederik Andersen,2016,2016
James van Riemsdyk,Roberto Luongo,2016,2016
Tyler Bozak,Roberto Luongo,2016,2016
Joonas Donskoi,Sergei Bobrovsky,2016,2016
Tomas Hertl,Sergei Bobrovsky,2016,2016
Scott Hartnell,Martin Jones,2016,2016
Craig Smith,Peter Budaj,2016,2016
Jake Muzzin,Pekka Rinne,2016,2016
Viktor Arvidsson,Peter Budaj,2016,2016
Tyler Toffoli,Pekka Rinne,2016,2016
Jeff Carter,Pekka Rinne,2016,2016
Mats Zuccarello,Cam Ward,2016,2016
Jeff Skinner,Henrik Lundqvist,2016,2016
Jeff Skinner,Henrik Lundqvist,2016,2016
Mats Zuccarello,Cam Ward,2016,2016
Bryan Bickell,Henrik Lundqvist,2016,2016
PA Parenteau,Corey Crawford,2016,2016
Artemi Panarin,Keith Kinkaid,2016,2016
John Moore,Corey Crawford,2016,2016
Marian Hossa,Keith Kinkaid,2016,2016
Artem Anisimov,Keith Kinkaid,2016,2016
Shawn Matthias,Semyon Varlamov,2016,2016
Connor McDavid,Ryan Miller,2016,2016
Sam Gagner,John Gibson,2016,2016
Brandon Saad,John Gibson,2016,2016
Brandon Saad,John Gibson,2016,2016
Sam Gagner,John Gibson,2016,2016
Dougie Hamilton,Andrew Hammond,2016,2016
Erik Karlsson,Brian Elliott,2016,2016
Kyle Turris,Brian Elliott,2016,2016
Sam Bennett,Chris Driedger,2016,2016
Dougie Hamilton,Chris Driedger,2016,2016
Sean Monahan,Chris Driedger,2016,2016
Michael Frolik,Chris Driedger,2016,2016
Johan Larsson,Roberto Luongo,2016,2016
Kyle Okposo,Roberto Luongo,2016,2016
Sam Reinhart,Roberto Luongo,2016,2016
Alex Galchenyuk,Frederik Andersen,2016,2016
Nazem Kadri,Carey Price,2016,2016
Shea Weber,Frederik Andersen,2016,2016
Tim Schaller,Jimmy Howard,2016,2016
Adam Henrique,Andrei Vasilevskiy,2016,2016
Damon Severson,Andrei Vasilevskiy,2016,2016
Devante Smith-Pelly,Andrei Vasilevskiy,2016,2016
Tyler Johnson,Cory Schneider,2016,2016
Jaden Schwartz,Peter Budaj,2016,2016
Mikael Granlund,Kari Lehtonen,2016,2016
Nino Niederreiter,Kari Lehtonen,2016,2016
Eric Staal,Kari Lehtonen,2016,2016
Tyler Graovac,Kari Lehtonen,2016,2016
Jakub Voracek,Marc-Andre Fleury,2016,2016
Wayne Simmonds,Marc-Andre Fleury,2016,2016
Sidney Crosby,Steve Mason,2016,2016
Sidney Crosby,Steve Mason,2016,2016
Matt Cullen,Steve Mason,1997,2016
Evgeni Malkin,Michal Neuvirth,2016,2016
Claude Giroux,Marc-Andre Fleury,2016,2016
Jakub Voracek,Marc-Andre Fleury,2016,2016
Evgeni Malkin,Michal Neuvirth,2016,2016
Colton Sceviour,Petr Mrazek,2016,2016
Colton Sceviour,Petr Mrazek,2016,2016
Jonathan Marchessault,Petr Mrazek,2016,2016
Dylan Larkin,James Reimer,2016,2016
Vincent Trocheck,Petr Mrazek,2016,2016
Colton Sceviour,Jimmy Howard,2016,2016
Brendan Smith,James Reimer,2016,2016
Marcus Johansson,Jacob Markstrom,2016,2016
Tom Wilson,Jacob Markstrom,2016,2016
Jannik Hansen,Philipp Grubauer,2016,2016
Marcus Johansson,Jacob Markstrom,2016,2016
Bo Horvat,Philipp Grubauer,2016,2016
T.J. Oshie,Jacob Markstrom,2016,2016
Joonas Donskoi,Pekka Rinne,2016,2016
Joe Pavelski,Pekka Rinne,2016,2016
Tommy Wingels,Pekka Rinne,2016,2016
James Neal,Martin Jones,2016,2016
Radim Vrbata,Calvin Pickard,2016,2016
Matt Duchene,Louis Domingue,2016,2016
Rene Bourque,Louis Domingue,2016,2016
Matt Duchene,Louis Domingue,2016,2016
Tobias Rieder,Calvin Pickard,2016,2016
Kyle Okposo,Michael Hutchinson,2016,2016
Brian Gionta,Michael Hutchinson,2016,2016
Kyle Okposo,Michael Hutchinson,2016,2016
Nikolaj Ehlers,Robin Lehner,2016,2016
Rick Nash,Ben Bishop,2016,2016
Michael Grabner,Ben Bishop,2016,2016
Jimmy Vesey,Ben Bishop,2016,2016
J.T. Miller,Ben Bishop,2016,2016
Michael Grabner,Ben Bishop,2016,2016
Michael Grabner,Ben Bishop,2016,2016
Steven Stamkos,Antti Raanta,2016,2016
Jonathan Toews,Peter Budaj,2016,2016
Artem Anisimov,Peter Budaj,2016,2016
Mike Hoffman,Cam Talbot,2016,2016
Shayne Gostisbehere,Cam Ward,2016,2016
Justin Faulk,Michal Neuvirth,2016,2016
Radko Gudas,Cam Ward,2016,2016
Jeff Skinner,Michal Neuvirth,2016,2016
Viktor Stalberg,Michal Neuvirth,2016,2016
Claude Giroux,Cam Ward,2016,2016
Brandon Manning,Cam Ward,2016,2016
Travis Hamonic,Jhonas Enroth,2016,2016
Casey Cizikas,Jhonas Enroth,2016,2016
Jake Gardiner,Thomas Greiss,2016,2016
Shane Prince,Jhonas Enroth,2016,2016
Brock Nelson,Jhonas Enroth,2016,2016
Josh Bailey,Jhonas Enroth,2016,2016
Dan Girardi,Jake Allen,2016,2016
Jimmy Vesey,Jake Allen,2016,2016
Rick Nash,Jake Allen,2016,2016
Mats Zuccarello,Jake Allen,2016,2016
Kevin Hayes,Carter Hutton,2016,2016
Brett Connolly,Brian Elliott,2016,2016
Marcus Johansson,Brian Elliott,2016,2016
Mikael Backlund,Braden Holtby,2016,2016
Nikita Kucherov,Thomas Greiss,2016,2016
Nikita Kucherov,Thomas Greiss,2016,2016
Steven Stamkos,Thomas Greiss,2016,2016
Brian Boyle,Jaroslav Halak,2016,2016
JT Brown,Jaroslav Halak,2016,2016
Valtteri Filppula,Jaroslav Halak,2016,2016
Dennis Seidenberg,Ben Bishop,2016,2016
Nazem Kadri,Cam Talbot,2016,2016
Anton Lander,Frederik Andersen,2016,2016
Ben Smith,Cam Talbot,2016,2016
Darnell Nurse,Frederik Andersen,2016,2016
Nazem Kadri,Cam Talbot,2016,2016
Nick Foligno,Antti Niemi,2016,2016
Jason Spezza,Sergei Bobrovsky,2016,2016
Tyler Seguin,Sergei Bobrovsky,2016,2016
Sam Gagner,Antti Niemi,2016,2016
Seth Jones,Antti Niemi,2016,2016
Ryan O'Reilly,Devan Dubnyk,2016,2016
Mikael Granlund,Robin Lehner,2016,2016
Johan Larsson,Devan Dubnyk,2016,2016
Jaccob Slavin,Craig Anderson,2016,2016
Dion Phaneuf,Cam Ward,2016,2016
Kyle Turris,Cam Ward,2016,2016
Brad Marchand,Roberto Luongo,2016,2016
Dominic Moore,Roberto Luongo,2016,2016
Denis Malgin,Tuukka Rask,2016,2016
Patrick Kane,Brian Elliott,2016,2016
Michael Frolik,Corey Crawford,2016,2016
Artem Anisimov,Brian Elliott,2016,2016
Tyler Motte,Brian Elliott,2016,2016
Niklas Hjalmarsson,Brian Elliott,2016,2016
Karl Alzner,Connor Hellebuyck,2016,2016
Marcus Johansson,Connor Hellebuyck,2016,2016
Mark Scheifele,Braden Holtby,2016,2016
Adam Lowry,Braden Holtby,2016,2016
Jay Beagle,Connor Hellebuyck,2016,2016
Nathan Beaulieu,Ryan Miller,2016,2016
Torrey Mitchell,Ryan Miller,2016,2016
Patrick Marleau,Louis Domingue,1997,2016
Brad Richardson,Martin Jones,2016,2016
Lawson Crouse,Martin Jones,2016,2016
Jamie McGinn,Martin Jones,2016,2016
Mikkel Boedker,Louis Domingue,2016,2016
Craig Smith,Semyon Varlamov,2016,2016
Jarome Iginla,Pekka Rinne,1997,2016
Matt Irwin,Semyon Varlamov,2016,2016
Ryan Johansen,Semyon Varlamov,2016,2016
Roman Josi,Semyon Varlamov,2016,2016
Craig Smith,Semyon Varlamov,2016,2016
Rickard Rakell,Peter Budaj,2016,2016
Antoine Vermette,Peter Budaj,2016,2016
Ryan Kesler,Peter Budaj,2016,2016
Joseph Cramarossa,Peter Budaj,2016,2016
Dylan Larkin,Michal Neuvirth,2016,2016
Andreas Athanasiou,Michal Neuvirth,2016,2016
Chris VandeVelde,Petr Mrazek,2016,2016
Roman Lyubimov,Petr Mrazek,2016,2016
Henrik Zetterberg,Michal Neuvirth,2016,2016
Mark Streit,Petr Mrazek,2016,2016
Jakub Voracek,Petr Mrazek,2016,2016
Evgeni Malkin,John Gibson,2016,2016
Matt Cullen,John Gibson,1997,2016
Cam Fowler,Matt Murray,2016,2016
Bryan Rust,John Gibson,2016,2016
Kris Letang,John Gibson,2016,2016
Patric Hornqvist,John Gibson,2016,2016
Mitch Marner,Robin Lehner,2016,2016
Mitch Marner,Robin Lehner,2016,2016
Marcus Foligno,Frederik Andersen,2016,2016
Travis Konecny,Jaroslav Halak,2016,2016
John Tavares,Michal Neuvirth,2016,2016
Dennis Seidenberg,Michal Neuvirth,2016,2016
Matt Read,Jaroslav Halak,2016,2016
Claude Giroux,Jaroslav Halak,2016,2016
Nicklas Backstrom,Michael Hutchinson,2016,2016
T.J. Oshie,Michael Hutchinson,2016,2016
Alex Ovechkin,Michael Hutchinson,2016,2016
Toby Enstrom,Braden Holtby,2016,2016
Adam Lowry,Braden Holtby,2016,2016
Marko Dano,Braden Holtby,2016,2016
Alex Ovechkin,Michael Hutchinson,2016,2016
Ryan Nugent-Hopkins,Henrik Lundqvist,2016,2016
Kevin Hayes,Cam Talbot,2016,2016
Patrick Maroon,Henrik Lundqvist,2016,2016
Michael Grabner,Cam Talbot,2016,2016
Adam Larsson,Henrik Lundqvist,2016,2016
Jesper Fast,Cam Talbot,2016,2016
Rick Nash,Cam Talbot,2016,2016
Mike Hoffman,Jacob Markstrom,2016,2016
Aaron Ekblad,Cory Schneider,2016,2016
Denis Malgin,Cory Schneider,2016,2016
Travis Zajac,James Reimer,2016,2016
Vincent Trocheck,Cory Schneider,2016,2016
PA Parenteau,James Reimer,2016,2016
Pavel Zacha,James Reimer,2016,2016
Vincent Trocheck,Cory Schneider,2016,2016
Brandon Carlo,Andrei Vasilevskiy,2016,2016
Ryan Spooner,Andrei Vasilevskiy,2016,2016
Victor Hedman,Tuukka Rask,2016,2016
David Pastrnak,Andrei Vasilevskiy,2016,2016
Tyler Johnson,Tuukka Rask,2016,2016
Tyler Johnson,Tuukka Rask,2016,2016
Brayden Point,Tuukka Rask,2016,2016
Riley Nash,Andrei Vasilevskiy,2016,2016
Jimmy Hayes,Andrei Vasilevskiy,2016,2016
Christian Dvorak,Pekka Rinne,2016,2016
Matt Irwin,Louis Domingue,2016,2016
Craig Smith,Louis Domingue,2016,2016
Anthony Duclair,Pekka Rinne,2016,2016
Anthony Duclair,Pekka Rinne,2016,2016
Radim Vrbata,Pekka Rinne,2016,2016
Jonathan Toews,Semyon Varlamov,2016,2016
Marian Hossa,Semyon Varlamov,2016,2016
Marian Hossa,Semyon Varlamov,2016,2016
Artemi Panarin,Semyon Varlamov,2016,2016
Patrick Eaves,Jake Allen,2016,2016
Paul Stastny,Antti Niemi,2016,2016
John Klingberg,Jake Allen,2016,2016
Stephen Johns,Jake Allen,2016,2016
Jason Spezza,Jake Allen,2016,2016
Alex Pietrangelo,Antti Niemi,2016,2016
Jordie Benn,Jake Allen,2016,2016
Luke Glendening,Connor Hellebuyck,2016,2016
Patrik Laine,Petr Mrazek,2016,2016
Henrik Zetterberg,Connor Hellebuyck,2016,2016
Mark Scheifele,Petr Mrazek,2016,2016
Justin Abdelkader,Connor Hellebuyck,2016,2016
Brandon Tanev,Petr Mrazek,2016,2016
Brandon Tanev,Petr Mrazek,2016,2016
Cam Atkinson,Al Montoya,2016,2016
Seth Jones,Al Montoya,2016,2016
David Savard,Al Montoya,2016,2016
Cam Atkinson,Al Montoya,2016,2016
Nick Foligno,Al Montoya,2016,2016
Scott Hartnell,Al Montoya,2016,2016
Nick Foligno,Al Montoya,2016,2016
Josh Anderson,Al Montoya,2016,2016
Scott Hartnell,Al Montoya,2016,2016
Josh Anderson,Al Montoya,2016,2016
Sidney Crosby,Peter Budaj,2016,2016
Trevor Lewis,Marc-Andre Fleury,2016,2016
Matt Greene,Marc-Andre Fleury,2016,2016
Sidney Crosby,Peter Budaj,2016,2016
Nic Dowd,Marc-Andre Fleury,2016,2016
Troy Brouwer,Martin Jones,2016,2016
Matthew Tkachuk,Martin Jones,2016,2016
Brent Burns,Chad Johnson,2016,2016
Melker Karlsson,Chad Johnson,2016,2016
Matthew Tkachuk,Martin Jones,2016,2016
Kevin Bieksa,Louis Domingue,2016,2016
Rickard Rakell,Louis Domingue,2016,2016
Jakob Silfverberg,Louis Domingue,2016,2016
Antoine Vermette,Justin Peters,2016,2016
Jamie McGinn,John Gibson,2016,2016
Rickard Rakell,Justin Peters,2016,2016
Patrice Bergeron,Antti Raanta,2016,2016
Nick Holden,Tuukka Rask,2016,2016
Derek Stepan,Tuukka Rask,2016,2016
Kevin Hayes,Tuukka Rask,2016,2016
Pavel Buchnevich,Tuukka Rask,2016,2016
David Pastrnak,Antti Raanta,2016,2016
Michael Grabner,Tuukka Rask,2016,2016
Nazem Kadri,Ryan Miller,2016,2016
Tyler Bozak,Ryan Miller,2016,2016
Derek Dorsett,Frederik Andersen,2016,2016
Tyler Bozak,Ryan Miller,2016,2016
Henrik Sedin,Frederik Andersen,2016,2016
Mitch Marner,Ryan Miller,2016,2016
Nikita Soshnikov,Ryan Miller,2016,2016
Daniel Sedin,Frederik Andersen,2016,2016
Jake Gardiner,Ryan Miller,2016,2016
Gabriel Landeskog,Devan Dubnyk,2016,2016
Andrei Markov,Michal Neuvirth,2016,2016
Chris VandeVelde,Carey Price,2016,2016
Shayne Gostisbehere,Carey Price,2016,2016
Greg Pateryn,Michal Neuvirth,2016,2016
Alex Galchenyuk,Michal Neuvirth,2016,2016
Phillip Danault,Michal Neuvirth,2016,2016
Claude Giroux,Carey Price,2016,2016
Tomas Plekanec,Michal Neuvirth,2016,2016
Travis Konecny,Carey Price,2016,2016
Nick Leddy,Cam Talbot,2016,2016
Shane Prince,Cam Talbot,2016,2016
Patrick Maroon,Jaroslav Halak,2016,2016
Leon Draisaitl,Jaroslav Halak,2016,2016
Casey Cizikas,Cam Talbot,2016,2016
Milan Lucic,Jaroslav Halak,2016,2016
Mark Letestu,Jaroslav Halak,2016,2016
Mike Hoffman,Robin Lehner,2016,2016
Kyle Okposo,Craig Anderson,2016,2016
Sam Reinhart,Craig Anderson,2016,2016
Jared McCann,Braden Holtby,2016,2016
T.J. Oshie,Roberto Luongo,2016,2016
Reilly Smith,Braden Holtby,2016,2016
Alex Ovechkin,Roberto Luongo,2016,2016
T.J. Oshie,Roberto Luongo,2016,2016
Lars Eller,Roberto Luongo,2016,2016
Damon Severson,Ben Bishop,2016,2016
Brian Boyle,Cory Schneider,2016,2016
Victor Hedman,Cory Schneider,2016,2016
Brayden Point,Cory Schneider,2016,2016
Nikita Kucherov,Cory Schneider,2016,2016
Josh Anderson,Carter Hutton,2016,2016
Jay Bouwmeester,Curtis McElhinney,2016,2016
Vladimir Tarasenko,Curtis McElhinney,2016,2016
Jonathan Toews,Antti Niemi,2016,2016
Brett Ritchie,Corey Crawford,2016,2016
Curtis McKenzie,Corey Crawford,2016,2016
Ryan Hartman,Antti Niemi,2016,2016
Patrick Kane,Antti Niemi,2016,2016
Jeff Carter,Brian Elliott,2016,2016
Devin Setoguchi,Brian Elliott,2016,2016
Kyle Clifford,Brian Elliott,2016,2016
Devin Setoguchi,Brian Elliott,2016,2016
Trevor Lewis,Brian Elliott,2016,2016
Chris Kunitz,Martin Jones,2016,2016
Sidney Crosby,Martin Jones,2016,2016
Sidney Crosby,Martin Jones,2016,2016
Eric Fehr,Aaron Dell,2016,2016
Nick Bonino,Aaron Dell,2016,2016
James Neal,Cam Ward,2016,2016
Jeff Skinner,Pekka Rinne,2016,2016
Matt Irwin,Cam Ward,2016,2016
Ron Hainsey,Pekka Rinne,2016,2016
Jaccob Slavin,Pekka Rinne,2016,2016
Justin Abdelkader,Jonas Gustavsson,2016,2016
Tyler Pitlick,Jimmy Howard,2016,2016
Ryan Nugent-Hopkins,Jimmy Howard,2016,2016
Robby Fabbri,Semyon Varlamov,2016,2016
Jori Lehtera,Semyon Varlamov,2016,2016
Matt Duchene,Jake Allen,2016,2016
Jaden Schwartz,Semyon Varlamov,2016,2016
Scottie Upshall,Semyon Varlamov,2016,2016
David Perron,Semyon Varlamov,2016,2016
Tyler Seguin,Scott Darling,2016,2016
Gemel Smith,Scott Darling,2016,2016
Patrick Kane,Kari Lehtonen,2016,2016
Jonathan Toews,Kari Lehtonen,2016,2016
Artem Anisimov,Kari Lehtonen,2016,2016
Gemel Smith,Scott Darling,2016,2016
Marian Hossa,Kari Lehtonen,2016,2016
Kevin Hayes,Connor Hellebuyck,2016,2016
Patrik Laine,Henrik Lundqvist,2016,2016
Mats Zuccarello,Connor Hellebuyck,2016,2016
Mark Scheifele,Henrik Lundqvist,2016,2016
J.T. Miller,Connor Hellebuyck,2016,2016
Jesper Fast,Connor Hellebuyck,2016,2016
Pavel Buchnevich,Michael Hutchinson,2016,2016
Michael Cammalleri,Eddie Lack,2016,2016
Michael Cammalleri,Eddie Lack,2016,2016
Michael Cammalleri,Eddie Lack,2016,2016
Andrej Nestrasil,Keith Kinkaid,2016,2016
Clayton Stoner,Chad Johnson,2016,2016
Alex Chiasson,Jonathan Bernier,2016,2016
Ryan Kesler,Chad Johnson,2016,2016
Andrew Cogliano,Chad Johnson,2016,2016
Ryan Kesler,Chad Johnson,2016,2016
PA Parenteau,Cam Ward,2016,2016
Jordan Staal,Cory Schneider,2016,2016
Klas Dahlbeck,Cory Schneider,2016,2016
Nick Lappin,Cam Ward,2016,2016
PA Parenteau,Cam Ward,2016,2016
Taylor Hall,Cam Ward,2016,2016
Daniel Sedin,Jaroslav Halak,2016,2016
Jason Chimera,Ryan Miller,2016,2016
Nikolay Kulemin,Ryan Miller,2016,2016
Markus Granlund,Jaroslav Halak,2016,2016
Cal Clutterbuck,Ryan Miller,2016,2016
Andrew Ladd,Ryan Miller,2016,2016
Jonathan Marchessault,Ben Bishop,2016,2016
Ondrej Palat,Roberto Luongo,2016,2016
Reilly Smith,Ben Bishop,2016,2016
Pavel Buchnevich,Jacob Markstrom,2016,2016
Loui Eriksson,Antti Raanta,2016,2016
Henrik Sedin,Antti Raanta,2016,2016
Rick Nash,Jacob Markstrom,2016,2016
Alexandre Burrows,Henrik Lundqvist,2016,2016
Sven Baertschi,Henrik Lundqvist,2016,2016
Mika Zibanejad,Jacob Markstrom,2016,2016
Brad Marchand,Robin Lehner,2016,2016
David Krejci,Robin Lehner,2016,2016
Riley Nash,Robin Lehner,2016,2016
David Pastrnak,Robin Lehner,2016,2016
Claude Giroux,Jimmy Howard,2016,2016
Tomas Tatar,Steve Mason,2016,2016
Sean Couturier,Jimmy Howard,2016,2016
Andreas Athanasiou,Steve Mason,2016,2016
Andreas Athanasiou,Steve Mason,2016,2016
Conor Sheary,Cam Talbot,2016,2016
Jordan Eberle,Matt Murray,2016,2016
Patrick Maroon,Matt Murray,2016,2016
Jordan Eberle,Matt Murray,2016,2016
Carl Hagelin,Cam Talbot,2016,2016
Evgeni Malkin,Cam Talbot,2016,2016
Conor Sheary,Cam Talbot,2016,2016
Dustin Brown,Frederik Andersen,2016,2016
Tanner Pearson,Frederik Andersen,2016,2016
Tyler Toffoli,Frederik Andersen,2016,2016
Jeff Carter,Frederik Andersen,2016,2016
Jeff Carter,Jhonas Enroth,2016,2016
Kyle Clifford,Jhonas Enroth,2016,2016
Dwight King,Jhonas Enroth,2016,2016
Shea Weber,Zane McIntyre,2016,2016
Colin Miller,Carey Price,2016,2016
Alex Galchenyuk,Zane McIntyre,2016,2016
David Pastrnak,Carey Price,2016,2016
Paul Byron,Zane McIntyre,2016,2016
Marc-Edouard Vlasic,Braden Holtby,2016,2016
Brent Burns,Braden Holtby,2016,2016
James Neal,Craig Anderson,2016,2016
P.K. Subban,Craig Anderson,2016,2016
Ryan Ellis,Craig Anderson,2016,2016
Kyle Turris,Pekka Rinne,2016,2016
Mark Scheifele,Kari Lehtonen,2016,2016
Patrik Laine,Kari Lehtonen,2016,2016
Patrick Eaves,Connor Hellebuyck,2016,2016
Patrik Laine,Kari Lehtonen,2016,2016
Patrik Laine,Kari Lehtonen,2016,2016
Marko Dano,Antti Niemi,2016,2016
Mark Scheifele,Antti Niemi,2016,2016
Tyler Seguin,Connor Hellebuyck,2016,2016
Andrew Copp,Antti Niemi,2016,2016
Adam Lowry,Antti Niemi,2016,2016
Jordan Martinook,Calvin Pickard,2016,2016
Rene Bourque,Louis Domingue,2016,2016
Nathan MacKinnon,Louis Domingue,2016,2016
Tony DeAngelo,Calvin Pickard,2016,2016
Max Domi,Calvin Pickard,2016,2016
Jordan Martinook,Calvin Pickard,2016,2016
Boone Jenner,John Gibson,2016,2016
Brandon Saad,John Gibson,2016,2016
Rickard Rakell,Sergei Bobrovsky,2016,2016
Nick Ritchie,Sergei Bobrovsky,2016,2016
Zach Werenski,John Gibson,2016,2016
Nick Baptiste,Mike Condon,2016,2016
Ryan Dzingel,Robin Lehner,2016,2016
Sam Reinhart,Mike Condon,2016,2016
Kyle Turris,Robin Lehner,2016,2016
Bobby Ryan,Robin Lehner,2016,2016
Marian Hossa,Jake Allen,2016,2016
Alex Pietrangelo,Corey Crawford,2016,2016
Artemi Panarin,Jake Allen,2016,2016
Nick Foligno,Tuukka Rask,2016,2016
Torey Krug,Sergei Bobrovsky,2016,2016
Matt Beleskey,Sergei Bobrovsky,2016,2016
Tim Schaller,Sergei Bobrovsky,2016,2016
Austin Czarnik,Sergei Bobrovsky,2016,2016
David Backes,Curtis McElhinney,2016,2016
Sam Gagner,Tuukka Rask,2016,2016
Sidney Crosby,Devan Dubnyk,2016,2016
Charlie Coyle,Marc-Andre Fleury,2016,2016
Patric Hornqvist,Devan Dubnyk,2016,2016
Nino Niederreiter,Marc-Andre Fleury,2016,2016
Eric Staal,Marc-Andre Fleury,2016,2016
Paul Byron,Peter Budaj,2016,2016
Daniel Carr,Peter Budaj,2016,2016
Phillip Danault,Peter Budaj,2016,2016
Tyler Toffoli,Carey Price,2016,2016
Ryan Kesler,Cam Ward,2016,2016
Jakob Silfverberg,Cam Ward,2016,2016
Jakob Silfverberg,Cam Ward,2016,2016
Teuvo Teravainen,Jonathan Bernier,2016,2016
Victor Rask,Jonathan Bernier,2016,2016
Steven Stamkos,Jaroslav Halak,2016,2016
Nikita Kucherov,Jaroslav Halak,2016,2016
Tyler Johnson,Jaroslav Halak,2016,2016
Andrew Ladd,Andrei Vasilevskiy,2016,2016
Brian Boyle,Thomas Greiss,2016,2016
Jaden Schwartz,Pekka Rinne,2016,2016
Calle Jarnkrok,Carter Hutton,2016,2016
James Neal,Carter Hutton,2016,2016
Calle Jarnkrok,Carter Hutton,2016,2016
Dylan Larkin,Ryan Miller,2016,2016
Brendan Smith,Ryan Miller,2016,2016
Daniel Sedin,Jimmy Howard,2016,2016
Steve Ott,Ryan Miller,2016,2016
Lauri Korpikoski,Brian Elliott,2016,2016
Jamie Benn,Brian Elliott,2016,2016
Johnny Gaudreau,Kari Lehtonen,2016,2016
Johnny Gaudreau,Kari Lehtonen,2016,2016
Jamie Benn,Brian Elliott,2016,2016
Jason Demers,Martin Jones,2016,2016
Jason Demers,Martin Jones,2016,2016
Brent Burns,James Reimer,2016,2016
Joe Pavelski,James Reimer,2016,2016
Tommy Wingels,James Reimer,2016,2016
Matt Moulson,Keith Kinkaid,2016,2016
Yohann Auvitu,Anders Nilsson,2016,2016
Andy Greene,Anders Nilsson,2016,2016
Andrew Copp,Louis Domingue,2016,2016
Radim Vrbata,Connor Hellebuyck,2016,2016
Blake Wheeler,Louis Domingue,2016,2016
Nikolaj Ehlers,Louis Domingue,2016,2016
Tobias Rieder,Connor Hellebuyck,2016,2016
Nazem Kadri,Steve Mason,2016,2016
Wayne Simmonds,Frederik Andersen,2016,2016
Travis Konecny,Frederik Andersen,2016,2016
Morgan Rielly,Steve Mason,2016,2016
Wayne Simmonds,Frederik Andersen,2016,2016
Martin Marincin,Steve Mason,2016,2016
Zach Hyman,Steve Mason,2016,2016
Leo Komarov,Steve Mason,2016,2016
Mitch Marner,Steve Mason,2016,2016
Dwight King,Craig Anderson,2016,2016
Zack Smith,Peter Budaj,2016,2016
Mark Stone,Peter Budaj,2016,2016
Jay Beagle,Corey Crawford,2016,2016
Brian Campbell,Braden Holtby,2016,2016
Jay Beagle,Corey Crawford,2016,2016
Marian Hossa,Braden Holtby,2016,2016
Marcus Johansson,Corey Crawford,2016,2016
Mikko Rantanen,Michael Hutchinson,2016,2016
Rene Bourque,Michael Hutchinson,2016,2016
Blake Wheeler,Semyon Varlamov,2016,2016
Mark Scheifele,Semyon Varlamov,2016,2016
Rene Bourque,Michael Hutchinson,2016,2016
Phillip Danault,Jimmy Howard,2016,2016
Paul Byron,Jimmy Howard,2016,2016
Shea Weber,Jimmy Howard,2016,2016
Andrew Shaw,Jimmy Howard,2016,2016
Max Pacioretty,Jimmy Howard,2016,2016
Lauri Korpikoski,Cam Talbot,2016,2016
Patrick Maroon,Kari Lehtonen,2016,2016
Patrick Eaves,Cam Talbot,2016,2016
Tyler Pitlick,Kari Lehtonen,2016,2016
Antoine Roussel,Cam Talbot,2016,2016
Brock Nelson,Roberto Luongo,2016,2016
Nick Leddy,Roberto Luongo,2016,2016
Kyle Rau,Jaroslav Halak,2016,2016
Jonathan Marchessault,Jaroslav Halak,2016,2016
Denis Malgin,Jaroslav Halak,2016,2016
Patrick Marleau,Ben Bishop,1997,2016
Tommy Wingels,Ben Bishop,2016,2016
Marc-Edouard Vlasic,Ben Bishop,2016,2016
Anton Stralman,Martin Jones,2016,2016
Kyle Quincey,Robin Lehner,2016,2016
Marcus Foligno,Cory Schneider,2016,2016
Nick Lappin,Robin Lehner,2016,2016
Kyle Palmieri,Robin Lehner,2016,2016
John Moore,Robin Lehner,2016,2016
Matt Moulson,Cory Schneider,2016,2016
Nino Niederreiter,Michal Neuvirth,2016,2016
Jakub Voracek,Devan Dubnyk,2016,2016
Mikael Granlund,Steve Mason,2016,2016
Michael Del Zotto,Devan Dubnyk,2016,2016
Brayden Schenn,Devan Dubnyk,2016,2016
Zach Hyman,Matt Murray,2016,2016
Evgeni Malkin,Frederik Andersen,2016,2016
Chris Kunitz,Frederik Andersen,2016,2016
Bryan Rust,Frederik Andersen,2016,2016
Sidney Crosby,Frederik Andersen,2016,2016
Sam Gagner,Jake Allen,2016,2016
Kevin Shattenkirk,Sergei Bobrovsky,2016,2016
Nick Foligno,Jake Allen,2016,2016
Alexander Wennberg,Jake Allen,2016,2016
Sam Gagner,Jake Allen,2016,2016
Brandon Dubinsky,Carter Hutton,2016,2016
Markus Nutivaara,Carter Hutton,2016,2016
William Karlsson,Carter Hutton,2016,2016
Robby Fabbri,Sergei Bobrovsky,2016,2016
Vladimir Tarasenko,Sergei Bobrovsky,2016,2016
Zach Werenski,Carter Hutton,2016,2016
Robby Fabbri,Sergei Bobrovsky,2016,2016
Ryan Ellis,John Gibson,2016,2016
James Neal,John Gibson,2016,2016
Colton Sissons,John Gibson,2016,2016
Filip Forsberg,John Gibson,2016,2016
